ID,timestamp,item,corporation,location,supply(kg),price(원/kg)
BC_E_J_20220206,2022-02-06,BC,E,J,0.0,0.0
BC_E_J_20220207,2022-02-07,BC,E,J,6600.0,1852.0
BC_E_J_20220208,2022-02-08,BC,E,J,4696.0,2080.0
BC_E_J_20220209,2022-02-09,BC,E,J,3704.0,2439.0
BC_E_J_20220210,2022-02-10,BC,E,J,3904.0,2489.0
BC_E_J_20220211,2022-02-11,BC,E,J,3200.0,3221.0
BC_E_J_20220212,2022-02-12,BC,E,J,5776.0,3130.0
BC_E_J_20220213,2022-02-13,BC,E,J,0.0,0.0
BC_E_J_20220214,2022-02-14,BC,E,J,8128.0,2591.0
BC_E_J_20220215,2022-02-15,BC,E,J,5664.0,2717.0
BC_E_J_20220216,2022-02-16,BC,E,J,4656.0,2759.0
BC_E_J_20220217,2022-02-17,BC,E,J,4784.0,2529.0
BC_E_J_20220218,2022-02-18,BC,E,J,5952.0,2395.0
BC_E_J_20220219,2022-02-19,BC,E,J,6584.0,2135.0
BC_E_J_20220220,2022-02-20,BC,E,J,0.0,0.0
BC_E_J_20220221,2022-02-21,BC,E,J,5336.0,2352.0
BC_E_J_20220222,2022-02-22,BC,E,J,4472.0,2392.0
BC_E_J_20220223,2022-02-23,BC,E,J,5280.0,2557.0
BC_E_J_20220224,2022-02-24,BC,E,J,6352.0,2414.0
BC_E_J_20220225,2022-02-25,BC,E,J,5184.0,2518.0
BC_E_J_20220226,2022-02-26,BC,E,J,9144.0,2426.0
BC_E_J_20220227,2022-02-27,BC,E,J,0.0,0.0
BC_E_J_20220228,2022-02-28,BC,E,J,4816.0,2673.0
BC_E_J_20220301,2022-03-01,BC,E,J,4096.0,2960.0
BC_E_J_20220302,2022-03-02,BC,E,J,5176.0,2900.0
BC_E_J_20220303,2022-03-03,BC,E,J,4216.0,2667.0
BC_E_J_20220304,2022-03-04,BC,E,J,7512.0,2840.0
BC_E_J_20220305,2022-03-05,BC,E,J,8272.0,2527.0
BC_E_J_20220306,2022-03-06,BC,E,J,0.0,0.0
BC_E_J_20220307,2022-03-07,BC,E,J,8744.0,1873.0
BC_E_J_20220308,2022-03-08,BC,E,J,9632.0,1685.0
BC_E_J_20220309,2022-03-09,BC,E,J,4808.0,1899.0
BC_E_J_20220310,2022-03-10,BC,E,J,3552.0,2329.0
BC_E_J_20220311,2022-03-11,BC,E,J,2904.0,2355.0
BC_E_J_20220312,2022-03-12,BC,E,J,3688.0,2172.0
BC_E_J_20220313,2022-03-13,BC,E,J,0.0,0.0
BC_E_J_20220314,2022-03-14,BC,E,J,4384.0,2226.0
BC_E_J_20220315,2022-03-15,BC,E,J,2680.0,2202.0
BC_E_J_20220316,2022-03-16,BC,E,J,4496.0,2618.0
BC_E_J_20220317,2022-03-17,BC,E,J,5968.0,2525.0
BC_E_J_20220318,2022-03-18,BC,E,J,4760.0,2494.0
BC_E_J_20220319,2022-03-19,BC,E,J,3728.0,2680.0
BC_E_J_20220320,2022-03-20,BC,E,J,0.0,0.0
BC_E_J_20220321,2022-03-21,BC,E,J,4720.0,2989.0
BC_E_J_20220322,2022-03-22,BC,E,J,3984.0,2886.0
BC_E_J_20220323,2022-03-23,BC,E,J,3568.0,3130.0
BC_E_J_20220324,2022-03-24,BC,E,J,5360.0,2829.0
BC_E_J_20220325,2022-03-25,BC,E,J,3536.0,3056.0
BC_E_J_20220326,2022-03-26,BC,E,J,3624.0,3564.0
BC_E_J_20220327,2022-03-27,BC,E,J,0.0,0.0
BC_E_J_20220328,2022-03-28,BC,E,J,5072.0,2938.0
BC_E_J_20220329,2022-03-29,BC,E,J,4144.0,3429.0
BC_E_J_20220330,2022-03-30,BC,E,J,4000.0,3293.0
BC_E_J_20220331,2022-03-31,BC,E,J,4424.0,3557.0
BC_E_J_20220401,2022-04-01,BC,E,J,3243.0,3569.0
BC_E_J_20220402,2022-04-02,BC,E,J,4824.0,3330.0
BC_E_J_20220403,2022-04-03,BC,E,J,0.0,0.0
BC_E_J_20220404,2022-04-04,BC,E,J,5144.0,3244.0
BC_E_J_20220405,2022-04-05,BC,E,J,2640.0,3609.0
BC_E_J_20220406,2022-04-06,BC,E,J,4160.0,3416.0
BC_E_J_20220407,2022-04-07,BC,E,J,3544.0,3400.0
BC_E_J_20220408,2022-04-08,BC,E,J,2568.0,4017.0
BC_E_J_20220409,2022-04-09,BC,E,J,2112.0,4121.0
BC_E_J_20220410,2022-04-10,BC,E,J,0.0,0.0
BC_E_J_20220411,2022-04-11,BC,E,J,3312.0,4247.0
BC_E_J_20220412,2022-04-12,BC,E,J,3504.0,3548.0
BC_E_J_20220413,2022-04-13,BC,E,J,4104.0,2962.0
BC_E_J_20220414,2022-04-14,BC,E,J,3232.0,3263.0
BC_E_J_20220415,2022-04-15,BC,E,J,2808.0,3097.0
BC_E_J_20220416,2022-04-16,BC,E,J,3064.0,3043.0
BC_E_J_20220417,2022-04-17,BC,E,J,0.0,0.0
BC_E_J_20220418,2022-04-18,BC,E,J,4840.0,3121.0
BC_E_J_20220419,2022-04-19,BC,E,J,4544.0,3127.0
BC_E_J_20220420,2022-04-20,BC,E,J,4016.0,3090.0
BC_E_J_20220421,2022-04-21,BC,E,J,2808.0,3324.0
BC_E_J_20220422,2022-04-22,BC,E,J,2192.0,3378.0
BC_E_J_20220423,2022-04-23,BC,E,J,3264.0,3983.0
BC_E_J_20220424,2022-04-24,BC,E,J,0.0,0.0
BC_E_J_20220425,2022-04-25,BC,E,J,5024.0,3371.0
BC_E_J_20220426,2022-04-26,BC,E,J,2336.0,3600.0
BC_E_J_20220427,2022-04-27,BC,E,J,2560.0,2769.0
BC_E_J_20220428,2022-04-28,BC,E,J,2536.0,3527.0
BC_E_J_20220429,2022-04-29,BC,E,J,2256.0,2621.0
BC_E_J_20220430,2022-04-30,BC,E,J,800.0,3631.0
BC_E_J_20220501,2022-05-01,BC,E,J,0.0,0.0
BC_E_J_20220502,2022-05-02,BC,E,J,1312.0,3072.0
BC_E_J_20220503,2022-05-03,BC,E,J,824.0,3710.0
BC_E_J_20220504,2022-05-04,BC,E,J,792.0,4355.0
BC_E_J_20220505,2022-05-05,BC,E,J,560.0,3868.0
BC_E_J_20220506,2022-05-06,BC,E,J,416.0,4421.0
BC_E_J_20220507,2022-05-07,BC,E,J,648.0,3613.0
BC_E_J_20220508,2022-05-08,BC,E,J,0.0,0.0
BC_E_J_20220509,2022-05-09,BC,E,J,408.0,2945.0
BC_E_J_20220510,2022-05-10,BC,E,J,576.0,2398.0
BC_E_J_20220511,2022-05-11,BC,E,J,624.0,1840.0
BC_E_J_20220512,2022-05-12,BC,E,J,120.0,1938.0
BC_E_J_20220513,2022-05-13,BC,E,J,0.0,0.0
BC_E_J_20220514,2022-05-14,BC,E,J,0.0,0.0
BC_E_J_20220515,2022-05-15,BC,E,J,0.0,0.0
BC_E_J_20220516,2022-05-16,BC,E,J,48.0,2312.0
BC_E_J_20220517,2022-05-17,BC,E,J,80.0,1781.0
BC_E_J_20220518,2022-05-18,BC,E,J,80.0,1875.0
BC_E_J_20220519,2022-05-19,BC,E,J,0.0,0.0
BC_E_J_20220520,2022-05-20,BC,E,J,0.0,0.0
BC_E_J_20220521,2022-05-21,BC,E,J,0.0,0.0
BC_E_J_20220522,2022-05-22,BC,E,J,0.0,0.0
BC_E_J_20220523,2022-05-23,BC,E,J,0.0,0.0
BC_E_J_20220524,2022-05-24,BC,E,J,0.0,0.0
BC_E_J_20220525,2022-05-25,BC,E,J,0.0,0.0
BC_E_J_20220526,2022-05-26,BC,E,J,0.0,0.0
BC_E_J_20220527,2022-05-27,BC,E,J,0.0,0.0
BC_E_J_20220528,2022-05-28,BC,E,J,0.0,0.0
BC_E_J_20220529,2022-05-29,BC,E,J,0.0,0.0
BC_E_J_20220530,2022-05-30,BC,E,J,0.0,0.0
BC_E_J_20220531,2022-05-31,BC,E,J,0.0,0.0
BC_E_J_20220601,2022-06-01,BC,E,J,0.0,0.0
BC_E_J_20220602,2022-06-02,BC,E,J,0.0,0.0
BC_E_J_20220603,2022-06-03,BC,E,J,0.0,0.0
BC_E_J_20220604,2022-06-04,BC,E,J,0.0,0.0
BC_E_J_20220605,2022-06-05,BC,E,J,0.0,0.0
BC_E_J_20220606,2022-06-06,BC,E,J,0.0,0.0
BC_E_J_20220607,2022-06-07,BC,E,J,0.0,0.0
BC_E_J_20220608,2022-06-08,BC,E,J,0.0,0.0
BC_E_J_20220609,2022-06-09,BC,E,J,0.0,0.0
BC_E_J_20220610,2022-06-10,BC,E,J,0.0,0.0
BC_E_J_20220611,2022-06-11,BC,E,J,0.0,0.0
BC_E_J_20220612,2022-06-12,BC,E,J,0.0,0.0
BC_E_J_20220613,2022-06-13,BC,E,J,0.0,0.0
BC_E_J_20220614,2022-06-14,BC,E,J,0.0,0.0
BC_E_J_20220615,2022-06-15,BC,E,J,0.0,0.0
BC_E_J_20220616,2022-06-16,BC,E,J,0.0,0.0
BC_E_J_20220617,2022-06-17,BC,E,J,0.0,0.0
BC_E_J_20220618,2022-06-18,BC,E,J,0.0,0.0
BC_E_J_20220619,2022-06-19,BC,E,J,0.0,0.0
BC_E_J_20220620,2022-06-20,BC,E,J,0.0,0.0
BC_E_J_20220621,2022-06-21,BC,E,J,0.0,0.0
BC_E_J_20220622,2022-06-22,BC,E,J,0.0,0.0
BC_E_J_20220623,2022-06-23,BC,E,J,0.0,0.0
BC_E_J_20220624,2022-06-24,BC,E,J,0.0,0.0
BC_E_J_20220625,2022-06-25,BC,E,J,0.0,0.0
BC_E_J_20220626,2022-06-26,BC,E,J,0.0,0.0
BC_E_J_20220627,2022-06-27,BC,E,J,0.0,0.0
BC_E_J_20220628,2022-06-28,BC,E,J,0.0,0.0
BC_E_J_20220629,2022-06-29,BC,E,J,0.0,0.0
BC_E_J_20220630,2022-06-30,BC,E,J,0.0,0.0
BC_E_J_20220701,2022-07-01,BC,E,J,0.0,0.0
BC_E_J_20220702,2022-07-02,BC,E,J,0.0,0.0
BC_E_J_20220703,2022-07-03,BC,E,J,0.0,0.0
BC_E_J_20220704,2022-07-04,BC,E,J,0.0,0.0
BC_E_J_20220705,2022-07-05,BC,E,J,0.0,0.0
BC_E_J_20220706,2022-07-06,BC,E,J,0.0,0.0
BC_E_J_20220707,2022-07-07,BC,E,J,0.0,0.0
BC_E_J_20220708,2022-07-08,BC,E,J,0.0,0.0
BC_E_J_20220709,2022-07-09,BC,E,J,0.0,0.0
BC_E_J_20220710,2022-07-10,BC,E,J,0.0,0.0
BC_E_J_20220711,2022-07-11,BC,E,J,0.0,0.0
BC_E_J_20220712,2022-07-12,BC,E,J,0.0,0.0
BC_E_J_20220713,2022-07-13,BC,E,J,0.0,0.0
BC_E_J_20220714,2022-07-14,BC,E,J,0.0,0.0
BC_E_J_20220715,2022-07-15,BC,E,J,0.0,0.0
BC_E_J_20220716,2022-07-16,BC,E,J,0.0,0.0
BC_E_J_20220717,2022-07-17,BC,E,J,0.0,0.0
BC_E_J_20220718,2022-07-18,BC,E,J,0.0,0.0
BC_E_J_20220719,2022-07-19,BC,E,J,0.0,0.0
BC_E_J_20220720,2022-07-20,BC,E,J,0.0,0.0
BC_E_J_20220721,2022-07-21,BC,E,J,0.0,0.0
BC_E_J_20220722,2022-07-22,BC,E,J,0.0,0.0
BC_E_J_20220723,2022-07-23,BC,E,J,0.0,0.0
BC_E_J_20220724,2022-07-24,BC,E,J,0.0,0.0
BC_E_J_20220725,2022-07-25,BC,E,J,0.0,0.0
BC_E_J_20220726,2022-07-26,BC,E,J,0.0,0.0
BC_E_J_20220727,2022-07-27,BC,E,J,0.0,0.0
BC_E_J_20220728,2022-07-28,BC,E,J,0.0,0.0
BC_E_J_20220729,2022-07-29,BC,E,J,0.0,0.0
BC_E_J_20220730,2022-07-30,BC,E,J,0.0,0.0
BC_E_J_20220731,2022-07-31,BC,E,J,0.0,0.0
BC_E_J_20220801,2022-08-01,BC,E,J,0.0,0.0
BC_E_J_20220802,2022-08-02,BC,E,J,0.0,0.0
BC_E_J_20220803,2022-08-03,BC,E,J,0.0,0.0
BC_E_J_20220804,2022-08-04,BC,E,J,0.0,0.0
BC_E_J_20220805,2022-08-05,BC,E,J,0.0,0.0
BC_E_J_20220806,2022-08-06,BC,E,J,0.0,0.0
BC_E_J_20220807,2022-08-07,BC,E,J,0.0,0.0
BC_E_J_20220808,2022-08-08,BC,E,J,0.0,0.0
BC_E_J_20220809,2022-08-09,BC,E,J,0.0,0.0
BC_E_J_20220810,2022-08-10,BC,E,J,0.0,0.0
BC_E_J_20220811,2022-08-11,BC,E,J,0.0,0.0
BC_E_J_20220812,2022-08-12,BC,E,J,0.0,0.0
BC_E_J_20220813,2022-08-13,BC,E,J,0.0,0.0
BC_E_J_20220814,2022-08-14,BC,E,J,0.0,0.0
BC_E_J_20220815,2022-08-15,BC,E,J,0.0,0.0
BC_E_J_20220816,2022-08-16,BC,E,J,0.0,0.0
BC_E_J_20220817,2022-08-17,BC,E,J,0.0,0.0
BC_E_J_20220818,2022-08-18,BC,E,J,0.0,0.0
BC_E_J_20220819,2022-08-19,BC,E,J,0.0,0.0
BC_E_J_20220820,2022-08-20,BC,E,J,0.0,0.0
BC_E_J_20220821,2022-08-21,BC,E,J,0.0,0.0
BC_E_J_20220822,2022-08-22,BC,E,J,0.0,0.0
BC_E_J_20220823,2022-08-23,BC,E,J,0.0,0.0
BC_E_J_20220824,2022-08-24,BC,E,J,0.0,0.0
BC_E_J_20220825,2022-08-25,BC,E,J,0.0,0.0
BC_E_J_20220826,2022-08-26,BC,E,J,0.0,0.0
BC_E_J_20220827,2022-08-27,BC,E,J,0.0,0.0
BC_E_J_20220828,2022-08-28,BC,E,J,0.0,0.0
BC_E_J_20220829,2022-08-29,BC,E,J,0.0,0.0
BC_E_J_20220830,2022-08-30,BC,E,J,0.0,0.0
BC_E_J_20220831,2022-08-31,BC,E,J,0.0,0.0
BC_E_J_20220901,2022-09-01,BC,E,J,0.0,0.0
BC_E_J_20220902,2022-09-02,BC,E,J,0.0,0.0
BC_E_J_20220903,2022-09-03,BC,E,J,0.0,0.0
BC_E_J_20220904,2022-09-04,BC,E,J,0.0,0.0
BC_E_J_20220905,2022-09-05,BC,E,J,0.0,0.0
BC_E_J_20220906,2022-09-06,BC,E,J,0.0,0.0
BC_E_J_20220907,2022-09-07,BC,E,J,0.0,0.0
BC_E_J_20220908,2022-09-08,BC,E,J,0.0,0.0
BC_E_J_20220909,2022-09-09,BC,E,J,0.0,0.0
BC_E_J_20220910,2022-09-10,BC,E,J,0.0,0.0
BC_E_J_20220911,2022-09-11,BC,E,J,0.0,0.0
BC_E_J_20220912,2022-09-12,BC,E,J,0.0,0.0
BC_E_J_20220913,2022-09-13,BC,E,J,0.0,0.0
BC_E_J_20220914,2022-09-14,BC,E,J,0.0,0.0
BC_E_J_20220915,2022-09-15,BC,E,J,0.0,0.0
BC_E_J_20220916,2022-09-16,BC,E,J,0.0,0.0
BC_E_J_20220917,2022-09-17,BC,E,J,0.0,0.0
BC_E_J_20220918,2022-09-18,BC,E,J,0.0,0.0
BC_E_J_20220919,2022-09-19,BC,E,J,0.0,0.0
BC_E_J_20220920,2022-09-20,BC,E,J,0.0,0.0
BC_E_J_20220921,2022-09-21,BC,E,J,0.0,0.0
BC_E_J_20220922,2022-09-22,BC,E,J,0.0,0.0
BC_E_J_20220923,2022-09-23,BC,E,J,0.0,0.0
BC_E_J_20220924,2022-09-24,BC,E,J,0.0,0.0
BC_E_J_20220925,2022-09-25,BC,E,J,0.0,0.0
BC_E_J_20220926,2022-09-26,BC,E,J,0.0,0.0
BC_E_J_20220927,2022-09-27,BC,E,J,0.0,0.0
BC_E_J_20220928,2022-09-28,BC,E,J,0.0,0.0
BC_E_J_20220929,2022-09-29,BC,E,J,0.0,0.0
BC_E_J_20220930,2022-09-30,BC,E,J,0.0,0.0
BC_E_J_20221001,2022-10-01,BC,E,J,0.0,0.0
BC_E_J_20221002,2022-10-02,BC,E,J,0.0,0.0
BC_E_J_20221003,2022-10-03,BC,E,J,0.0,0.0
BC_E_J_20221004,2022-10-04,BC,E,J,0.0,0.0
BC_E_J_20221005,2022-10-05,BC,E,J,0.0,0.0
BC_E_J_20221006,2022-10-06,BC,E,J,0.0,0.0
BC_E_J_20221007,2022-10-07,BC,E,J,0.0,0.0
BC_E_J_20221008,2022-10-08,BC,E,J,0.0,0.0
BC_E_J_20221009,2022-10-09,BC,E,J,0.0,0.0
BC_E_J_20221010,2022-10-10,BC,E,J,0.0,0.0
BC_E_J_20221011,2022-10-11,BC,E,J,0.0,0.0
BC_E_J_20221012,2022-10-12,BC,E,J,0.0,0.0
BC_E_J_20221013,2022-10-13,BC,E,J,0.0,0.0
BC_E_J_20221014,2022-10-14,BC,E,J,0.0,0.0
BC_E_J_20221015,2022-10-15,BC,E,J,0.0,0.0
BC_E_J_20221016,2022-10-16,BC,E,J,0.0,0.0
BC_E_J_20221017,2022-10-17,BC,E,J,0.0,0.0
BC_E_J_20221018,2022-10-18,BC,E,J,0.0,0.0
BC_E_J_20221019,2022-10-19,BC,E,J,160.0,1625.0
BC_E_J_20221020,2022-10-20,BC,E,J,0.0,0.0
BC_E_J_20221021,2022-10-21,BC,E,J,0.0,0.0
BC_E_J_20221022,2022-10-22,BC,E,J,0.0,0.0
BC_E_J_20221023,2022-10-23,BC,E,J,0.0,0.0
BC_E_J_20221024,2022-10-24,BC,E,J,160.0,5750.0
BC_E_J_20221025,2022-10-25,BC,E,J,240.0,5562.0
BC_E_J_20221026,2022-10-26,BC,E,J,400.0,4508.0
BC_E_J_20221027,2022-10-27,BC,E,J,480.0,4118.0
BC_E_J_20221028,2022-10-28,BC,E,J,456.0,4761.0
BC_E_J_20221029,2022-10-29,BC,E,J,320.0,4406.0
BC_E_J_20221030,2022-10-30,BC,E,J,0.0,0.0
BC_E_J_20221031,2022-10-31,BC,E,J,576.0,3306.0
BC_E_J_20221101,2022-11-01,BC,E,J,1072.0,3200.0
BC_E_J_20221102,2022-11-02,BC,E,J,912.0,3346.0
BC_E_J_20221103,2022-11-03,BC,E,J,920.0,3174.0
BC_E_J_20221104,2022-11-04,BC,E,J,1664.0,3401.0
BC_E_J_20221105,2022-11-05,BC,E,J,2008.0,3112.0
BC_E_J_20221106,2022-11-06,BC,E,J,0.0,0.0
BC_E_J_20221107,2022-11-07,BC,E,J,3872.0,2982.0
BC_E_J_20221108,2022-11-08,BC,E,J,2072.0,3179.0
BC_E_J_20221109,2022-11-09,BC,E,J,1240.0,3538.0
BC_E_J_20221110,2022-11-10,BC,E,J,2200.0,3354.0
BC_E_J_20221111,2022-11-11,BC,E,J,2520.0,3227.0
BC_E_J_20221112,2022-11-12,BC,E,J,4200.0,2678.0
BC_E_J_20221113,2022-11-13,BC,E,J,0.0,0.0
BC_E_J_20221114,2022-11-14,BC,E,J,5464.0,1941.0
BC_E_J_20221115,2022-11-15,BC,E,J,4216.0,1845.0
BC_E_J_20221116,2022-11-16,BC,E,J,5768.0,1645.0
BC_E_J_20221117,2022-11-17,BC,E,J,5544.0,1771.0
BC_E_J_20221118,2022-11-18,BC,E,J,4624.0,1799.0
BC_E_J_20221119,2022-11-19,BC,E,J,4328.0,2039.0
BC_E_J_20221120,2022-11-20,BC,E,J,0.0,0.0
BC_E_J_20221121,2022-11-21,BC,E,J,7904.0,1920.0
BC_E_J_20221122,2022-11-22,BC,E,J,6216.0,1771.0
BC_E_J_20221123,2022-11-23,BC,E,J,6584.0,1594.0
BC_E_J_20221124,2022-11-24,BC,E,J,9088.0,1404.0
BC_E_J_20221125,2022-11-25,BC,E,J,9256.0,1104.0
BC_E_J_20221126,2022-11-26,BC,E,J,6480.0,1275.0
BC_E_J_20221127,2022-11-27,BC,E,J,0.0,0.0
BC_E_J_20221128,2022-11-28,BC,E,J,8160.0,1288.0
BC_E_J_20221129,2022-11-29,BC,E,J,7744.0,1177.0
BC_E_J_20221130,2022-11-30,BC,E,J,4864.0,1371.0
BC_E_J_20221201,2022-12-01,BC,E,J,1752.0,1974.0
BC_E_J_20221202,2022-12-02,BC,E,J,9192.0,1850.0
BC_E_J_20221203,2022-12-03,BC,E,J,10800.0,1798.0
BC_E_J_20221204,2022-12-04,BC,E,J,0.0,0.0
BC_E_J_20221205,2022-12-05,BC,E,J,12792.0,1426.0
BC_E_J_20221206,2022-12-06,BC,E,J,9992.0,1355.0
BC_E_J_20221207,2022-12-07,BC,E,J,7648.0,1330.0
BC_E_J_20221208,2022-12-08,BC,E,J,6192.0,1475.0
BC_E_J_20221209,2022-12-09,BC,E,J,5568.0,1815.0
BC_E_J_20221210,2022-12-10,BC,E,J,6392.0,2203.0
BC_E_J_20221211,2022-12-11,BC,E,J,0.0,0.0
BC_E_J_20221212,2022-12-12,BC,E,J,9787.0,2204.0
BC_E_J_20221213,2022-12-13,BC,E,J,7568.0,2331.0
BC_E_J_20221214,2022-12-14,BC,E,J,7840.0,2363.0
BC_E_J_20221215,2022-12-15,BC,E,J,9208.0,2072.0
BC_E_J_20221216,2022-12-16,BC,E,J,7408.0,2023.0
BC_E_J_20221217,2022-12-17,BC,E,J,8312.0,1715.0
BC_E_J_20221218,2022-12-18,BC,E,J,0.0,0.0
BC_E_J_20221219,2022-12-19,BC,E,J,280.0,3123.0
BC_E_J_20221220,2022-12-20,BC,E,J,7416.0,1891.0
BC_E_J_20221221,2022-12-21,BC,E,J,8464.0,1997.0
BC_E_J_20221222,2022-12-22,BC,E,J,6872.0,2567.0
BC_E_J_20221223,2022-12-23,BC,E,J,5712.0,3338.0
BC_E_J_20221224,2022-12-24,BC,E,J,688.0,4105.0
BC_E_J_20221225,2022-12-25,BC,E,J,0.0,0.0
BC_E_J_20221226,2022-12-26,BC,E,J,10376.0,2414.0
BC_E_J_20221227,2022-12-27,BC,E,J,12528.0,1938.0
BC_E_J_20221228,2022-12-28,BC,E,J,9904.0,1947.0
BC_E_J_20221229,2022-12-29,BC,E,J,5776.0,2148.0
BC_E_J_20221230,2022-12-30,BC,E,J,6008.0,2542.0
BC_E_J_20221231,2022-12-31,BC,E,J,4992.0,2635.0
BC_E_J_20230101,2023-01-01,BC,E,J,0.0,0.0
BC_E_J_20230102,2023-01-02,BC,E,J,0.0,0.0
BC_E_J_20230103,2023-01-03,BC,E,J,4776.0,3855.0
BC_E_J_20230104,2023-01-04,BC,E,J,4936.0,3262.0
BC_E_J_20230105,2023-01-05,BC,E,J,8160.0,2936.0
BC_E_J_20230106,2023-01-06,BC,E,J,7424.0,2748.0
BC_E_J_20230107,2023-01-07,BC,E,J,8724.0,2576.0
BC_E_J_20230108,2023-01-08,BC,E,J,0.0,0.0
BC_E_J_20230109,2023-01-09,BC,E,J,9784.0,2610.0
BC_E_J_20230110,2023-01-10,BC,E,J,3696.0,2690.0
BC_E_J_20230111,2023-01-11,BC,E,J,9008.0,2741.0
BC_E_J_20230112,2023-01-12,BC,E,J,6192.0,2746.0
BC_E_J_20230113,2023-01-13,BC,E,J,8296.0,2721.0
BC_E_J_20230114,2023-01-14,BC,E,J,9960.0,2601.0
BC_E_J_20230115,2023-01-15,BC,E,J,0.0,0.0
BC_E_J_20230116,2023-01-16,BC,E,J,10816.0,2459.0
BC_E_J_20230117,2023-01-17,BC,E,J,10816.0,1987.0
BC_E_J_20230118,2023-01-18,BC,E,J,13168.0,1710.0
BC_E_J_20230119,2023-01-19,BC,E,J,11312.0,1446.0
BC_E_J_20230120,2023-01-20,BC,E,J,7760.0,1427.0
BC_E_J_20230121,2023-01-21,BC,E,J,2584.0,1153.0
BC_E_J_20230122,2023-01-22,BC,E,J,0.0,0.0
BC_E_J_20230123,2023-01-23,BC,E,J,0.0,0.0
BC_E_J_20230124,2023-01-24,BC,E,J,0.0,0.0
BC_E_J_20230125,2023-01-25,BC,E,J,0.0,0.0
BC_E_J_20230126,2023-01-26,BC,E,J,2072.0,2868.0
BC_E_J_20230127,2023-01-27,BC,E,J,6304.0,2538.0
BC_E_J_20230128,2023-01-28,BC,E,J,9352.0,1962.0
BC_E_J_20230129,2023-01-29,BC,E,J,0.0,0.0
BC_E_J_20230130,2023-01-30,BC,E,J,8264.0,1969.0
BC_E_J_20230131,2023-01-31,BC,E,J,8376.0,1950.0
BC_E_J_20230201,2023-02-01,BC,E,J,6768.0,2063.0
BC_E_J_20230202,2023-02-02,BC,E,J,4896.0,2390.0
BC_E_J_20230203,2023-02-03,BC,E,J,5064.0,2469.0
BC_E_J_20230204,2023-02-04,BC,E,J,6984.0,2470.0
BC_E_J_20230205,2023-02-05,BC,E,J,0.0,0.0
BC_E_J_20230206,2023-02-06,BC,E,J,8688.0,2423.0
BC_E_J_20230207,2023-02-07,BC,E,J,8024.0,2177.0
BC_E_J_20230208,2023-02-08,BC,E,J,6640.0,2335.0
BC_E_J_20230209,2023-02-09,BC,E,J,6832.0,2444.0
BC_E_J_20230210,2023-02-10,BC,E,J,5896.0,2407.0
BC_E_J_20230211,2023-02-11,BC,E,J,7800.0,2367.0
BC_E_J_20230212,2023-02-12,BC,E,J,0.0,0.0
BC_E_J_20230213,2023-02-13,BC,E,J,10688.0,2195.0
BC_E_J_20230214,2023-02-14,BC,E,J,7872.0,2008.0
BC_E_J_20230215,2023-02-15,BC,E,J,6224.0,2056.0
BC_E_J_20230216,2023-02-16,BC,E,J,7080.0,2026.0
BC_E_J_20230217,2023-02-17,BC,E,J,6984.0,2039.0
BC_E_J_20230218,2023-02-18,BC,E,J,7688.0,2257.0
BC_E_J_20230219,2023-02-19,BC,E,J,0.0,0.0
BC_E_J_20230220,2023-02-20,BC,E,J,7376.0,2397.0
BC_E_J_20230221,2023-02-21,BC,E,J,7864.0,2263.0
BC_E_J_20230222,2023-02-22,BC,E,J,9144.0,2112.0
BC_E_J_20230223,2023-02-23,BC,E,J,6960.0,1903.0
BC_E_J_20230224,2023-02-24,BC,E,J,5648.0,1912.0
BC_E_J_20230225,2023-02-25,BC,E,J,4800.0,2234.0
BC_E_J_20230226,2023-02-26,BC,E,J,0.0,0.0
BC_E_J_20230227,2023-02-27,BC,E,J,5920.0,2492.0
BC_E_J_20230228,2023-02-28,BC,E,J,3864.0,3480.0
BC_E_J_20230301,2023-03-01,BC,E,J,3336.0,3793.0
BC_E_J_20230302,2023-03-02,BC,E,J,2984.0,3144.0
BC_E_J_20230303,2023-03-03,BC,E,J,4920.0,3045.0
BC_E_S_20190101,2019-01-01,BC,E,S,0.0,0.0
BC_E_S_20190102,2019-01-02,BC,E,S,0.0,0.0
BC_E_S_20190103,2019-01-03,BC,E,S,0.0,0.0
BC_E_S_20190104,2019-01-04,BC,E,S,976.0,2301.0
BC_E_S_20190105,2019-01-05,BC,E,S,1648.0,1880.0
BC_E_S_20190106,2019-01-06,BC,E,S,0.0,0.0
BC_E_S_20190107,2019-01-07,BC,E,S,1232.0,1878.0
BC_E_S_20190108,2019-01-08,BC,E,S,232.0,2116.0
BC_E_S_20190109,2019-01-09,BC,E,S,0.0,0.0
BC_E_S_20190110,2019-01-10,BC,E,S,568.0,2023.0
BC_E_S_20190111,2019-01-11,BC,E,S,856.0,2000.0
BC_E_S_20190112,2019-01-12,BC,E,S,888.0,1909.0
BC_E_S_20190113,2019-01-13,BC,E,S,0.0,0.0
BC_E_S_20190114,2019-01-14,BC,E,S,672.0,2062.0
BC_E_S_20190115,2019-01-15,BC,E,S,1008.0,2500.0
BC_E_S_20190116,2019-01-16,BC,E,S,840.0,2071.0
BC_E_S_20190117,2019-01-17,BC,E,S,1616.0,1822.0
BC_E_S_20190118,2019-01-18,BC,E,S,1312.0,1821.0
BC_E_S_20190119,2019-01-19,BC,E,S,1360.0,1812.0
BC_E_S_20190120,2019-01-20,BC,E,S,0.0,0.0
