순번,영화명,감독,배급사,개봉일,국적,전국스크린수,전국매출액,전국관객수,서울매출액,서울관객수,장르,등급,분기,일반상영관 가격
413 ,드라큘라: 전설의 시작,개리 쇼어,유니버설픽쳐스인터내셔널 코리아(유),2014-10-08,미국,477 ,10607703908,"1,321,751 ",3096355208,"372,677 ",판타지,15세이상관람가,4,9500
414 ,청담보살,김진영,(주)넥스트엔터테인먼트월드(NEW),2009-11-11,한국,404 ,9687687439,"1,321,005 ",2882176500,"372,155 ",멜로/로맨스,15세이상관람가,4,8500
415 ,월ㆍE,앤드류 스탠튼,한국소니픽쳐스릴리징브에나비스타영화㈜,2008-08-06,미국,347 ,8264916667,"1,320,830 ",3214043333,"482,446 ",애니메이션,전체관람가,3,7500
416 ,가디언즈 오브 갤럭시,제임스 건,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2014-07-31,미국,539 ,11098239184,"1,311,190 ",4116280484,"460,828 ",액션,12세이상관람가,3,9500
417 ,간첩,우민호,롯데쇼핑㈜롯데엔터테인먼트,2012-09-20,한국,576 ,9316548500,"1,310,895 ",2407402000,"326,457 ",드라마,15세이상관람가,3,8500
418 ,월드 인베이젼,조나단 리브스만,한국소니픽쳐스릴리징브에나비스타영화㈜,2011-03-10,미국,441 ,9799358000,"1,307,873 ",3039985500,"384,389 ",SF,12세이상관람가,1,8500
419 ,에이리언: 커버넌트,리들리 스콧,이십세기폭스코리아(주),2017-05-09,미국,841 ,10745826264,"1,307,226 ",3395853714,"396,001 ",SF,15세이상관람가,2,9500
420 ,만남의 광장,김종진,(주)쇼박스,2007-08-15,한국,0 ,0,"1,306,434 ",0,"286,843 ",코미디,12세이상관람가,,
421 ,장산범,허정,(주)넥스트엔터테인먼트월드(NEW),2017-08-17,한국,711 ,10332117083,"1,305,145 ",2153814083,"257,679 ",미스터리,15세이상관람가,3,9500
422 ,못말리는 결혼,김성욱,롯데쇼핑㈜롯데엔터테인먼트,2007-05-10,한국,0 ,0,"1,304,431 ",0,"316,081 ",코미디,15세이상관람가,,
423 ,엑스맨 탄생: 울버린,개빈 후드,이십세기폭스코리아(주),2009-04-30,미국,403 ,8560185022,"1,303,452 ",2894851000,"417,619 ",SF,12세이상관람가,2,8500
424 ,최강로맨스,김정우,(주)쇼박스,2007-01-25,한국,0 ,0,"1,299,274 ",0,"301,235 ",멜로/로맨스,15세이상관람가,,
425 ,셜록: 유령신부,더글라스 맥키넌,메가박스중앙(주)플러스엠,2016-01-02,영국,891 ,9992425049,"1,278,894 ",3349055436,"414,976 ",범죄,12세이상관람가,1,9500
426 ,킹콩을 들다,박건용,(주)넥스트엔터테인먼트월드(NEW),2009-07-01,한국,411 ,8597263166,"1,277,800 ",2935984500,"397,780 ",드라마,전체관람가,3,8500
427 ,소스 코드,던칸 존스,"(주)시너지하우스 (시너지),롯데쇼핑㈜롯데엔터테인먼트",2011-05-04,미국,403 ,9638293500,"1,277,301 ",3714195000,"469,899 ",액션,12세이상관람가,2,8500
428 ,황진이,장윤현,(주)시네마서비스,2007-06-06,한국,0 ,0,"1,270,644 ",0,"371,006 ",드라마,15세이상관람가,,
429 ,이장과 군수,장규성,씨제이엔터테인먼트,2007-03-29,한국,0 ,0,"1,269,142 ",0,"326,034 ",코미디,12세이상관람가,,
430 ,즐거운 인생,이준익,씨제이엔터테인먼트,2007-09-13,한국,0 ,0,"1,263,835 ",0,"442,665 ",드라마,전체관람가,,
431 ,마다가스카 2,"에릭 다넬,톰 맥그라스",씨제이엔터테인먼트,2009-01-08,미국,381 ,7644143364,"1,247,015 ",2370161500,"360,893 ",애니메이션,전체관람가,1,8500
432 ,간기남,김형준,(주)쇼박스,2012-04-11,한국,356 ,9356404500,"1,246,185 ",2480022000,"313,190 ",코미디,청소년관람불가,2,8500
433 ,꿀벌대소동,"스티브 히크너,사이몬 J.스미스",씨제이엔터테인먼트,2008-01-03,미국,271 ,7371537000,"1,240,953 ",1699947000,"275,524 ",가족,전체관람가,1,7500
434 ,행복,허진호,(주)쇼박스,2007-10-03,한국,0 ,0,"1,239,789 ",0,"410,007 ",드라마,15세이상관람가,,
435 ,육혈포 강도단,강효진,롯데쇼핑㈜롯데엔터테인먼트,2010-03-18,한국,319 ,8784927671,"1,233,582 ",2278826500,"302,702 ",코미디,15세이상관람가,1,8500
436 ,메리다와 마법의 숲,"마크 앤드류스,브렌다 채프먼",한국소니픽쳐스릴리징브에나비스타영화㈜,2012-09-27,미국,479 ,9024766000,"1,231,024 ",2220052500,"289,140 ",애니메이션,전체관람가,3,8500
437 ,심야의 F.M.,김상만,롯데쇼핑㈜롯데엔터테인먼트,2010-10-14,한국,422 ,9328562568,"1,228,673 ",2982025500,"373,247 ",스릴러,청소년관람불가,4,8500
438 ,특별수사: 사형수의 편지,권종관,(주)넥스트엔터테인먼트월드(NEW),2016-06-16,한국,691 ,9792082065,"1,225,142 ",2119260245,"255,249 ",범죄,15세이상관람가,2,9500
439 ,찌라시: 위험한 소문,김광식,씨제이이앤엠(주),2014-02-20,한국,560 ,9111648087,"1,221,420 ",2127543287,"272,430 ",범죄,15세이상관람가,1,9500
440 ,포비든 킹덤: 전설의 마스터를 찾아서,롭 민코프,(주)시네마서비스,2008-04-24,미국,394 ,7876101835,"1,221,352 ",2242422335,"327,445 ",액션,12세이상관람가,2,7500
441 ,토탈 리콜,렌 와이즈먼,한국소니픽쳐스릴리징브에나비스타영화㈜,2012-08-15,미국,448 ,8958236000,"1,219,637 ",2911318500,"378,245 ",SF,15세이상관람가,3,8500
442 ,결혼전야,홍지영,씨너스엔터테인먼트(주),2013-11-21,한국,524 ,8431504719,"1,212,270 ",2667346719,"365,215 ",멜로/로맨스,15세이상관람가,4,9500
443 ,레지던트 이블 4: 끝나지 않은 전쟁 3D,폴 W.S. 앤더슨,한국소니픽쳐스릴리징브에나비스타영화㈜,2010-09-16,독일,335 ,14767125516,"1,209,538 ",4547529000,"365,095 ",공포(호러),청소년관람불가,3,8500
444 ,엘리시움,닐 블롬캠프,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2013-08-29,미국,588 ,9017994500,"1,207,732 ",3172662500,"403,184 ",SF,청소년관람불가,3,9500
445 ,악녀,정병길,(주)넥스트엔터테인먼트월드(NEW),2017-06-08,한국,685 ,9730720144,"1,206,917 ",2546959444,"304,997 ",액션,청소년관람불가,2,9500
446 ,인사동 스캔들,박희곤,에스케이텔레콤(주),2009-04-29,한국,314 ,7900084842,"1,206,101 ",2450497500,"353,002 ",드라마,15세이상관람가,2,8500
447 ,깡철이,안권태,씨제이이앤엠(주),2013-10-02,한국,707 ,8534777462,"1,204,666 ",2054267462,"274,966 ",드라마,15세이상관람가,4,9500
448 ,시간이탈자,곽재용,씨제이이앤엠(주),2016-04-13,한국,733 ,9729882195,"1,202,058 ",2733406795,"325,133 ",스릴러,15세이상관람가,2,9500
449 ,R2B: 리턴투베이스,김동원,씨제이이앤엠(주),2012-08-15,한국,539 ,8600489371,"1,201,640 ",1993557324,"264,850 ",액션,15세이상관람가,3,8500
450 ,해빙,이수연,롯데쇼핑㈜롯데엔터테인먼트,2017-03-01,한국,915 ,9879737822,"1,201,576 ",2434113422,"284,100 ",스릴러,15세이상관람가,1,9500
451 ,더 웹툰: 예고살인,김용균,씨제이이앤엠(주),2013-06-27,한국,541 ,8534322070,"1,201,033 ",2327450570,"314,005 ",공포(호러),15세이상관람가,2,9500
452 ,나니아 연대기: 새벽 출정호의 항해,마이클 앱티드,이십세기폭스코리아(주),2010-12-08,미국,502 ,11276008290,"1,182,228 ",3347082500,"323,930 ",판타지,전체관람가,4,8500
453 ,빅매치,최호,(주)넥스트엔터테인먼트월드(NEW),2014-11-27,한국,627 ,8952096578,"1,177,438 ",2231518478,"280,152 ",액션,15세이상관람가,4,9500
454 ,서양 골동 양과자점 앤티크,민규동,"오퍼스픽쳐스,(주)쇼박스",2008-11-13,한국,451 ,7367880833,"1,173,310 ",2638318333,"397,561 ",드라마,15세이상관람가,4,7500
455 ,웜 바디스,조나단 레빈,씨제이이앤엠(주),2013-03-14,미국,477 ,8361708124,"1,169,839 ",2687807624,"357,532 ",멜로/로맨스,15세이상관람가,1,9500
456 ,"당신, 거기 있어줄래요",홍지영,롯데쇼핑㈜롯데엔터테인먼트,2016-12-14,한국,767 ,9361133648,"1,168,625 ",2667189948,"319,506 ",판타지,12세이상관람가,4,9500
457 ,동주,이준익,메가박스중앙(주)플러스엠,2016-02-17,한국,499 ,8864695589,"1,168,427 ",2961796289,"376,321 ",드라마,12세이상관람가,1,9500
458 ,돈의 맛,임상수,"(주)시너지하우스 (시너지),롯데쇼핑㈜롯데엔터테인먼트",2012-05-17,한국,643 ,8776870611,"1,165,488 ",2880753111,"365,067 ",드라마,청소년관람불가,2,8500
459 ,워크래프트: 전쟁의 서막,던칸 존스,유니버설픽쳐스인터내셔널 코리아(유),2016-06-09,미국,736 ,10140269205,"1,163,120 ",3013648005,"324,321 ",액션,12세이상관람가,2,9500
460 ,장수상회,강제규,씨제이이앤엠(주),2015-04-09,한국,688 ,8707389643,"1,160,935 ",2204750243,"284,742 ",멜로/로맨스,12세이상관람가,2,9500
461 ,가문의 영광5 - 가문의 귀환,정용기,롯데쇼핑㈜롯데엔터테인먼트,2012-12-19,한국,447 ,8330342500,"1,160,021 ",1681261500,"224,852 ",코미디,15세이상관람가,4,8500
462 ,슬로우 비디오,김영탁,이십세기폭스코리아(주),2014-10-02,한국,618 ,8840530219,"1,159,787 ",2288636719,"286,952 ",드라마,12세이상관람가,4,9500
463 ,스타트렉 비욘드,저스틴 린,롯데쇼핑㈜롯데엔터테인먼트,2016-08-17,미국,716 ,10193232820,"1,157,472 ",3559199400,"381,110 ",액션,12세이상관람가,3,9500
464 ,미씽: 사라진 여자,이언희,메가박스중앙(주)플러스엠,2016-11-30,한국,790 ,8881616256,"1,153,109 ",2457671256,"307,997 ",미스터리,15세이상관람가,4,9500
465 ,잃어버린 세계를 찾아서 2: 신비의 섬,브래드 페이튼,워너브러더스 코리아(주),2012-01-19,미국,398 ,9784305000,"1,149,628 ",2244305000,"239,683 ",액션,전체관람가,1,8500
466 ,용서는 없다,김형준,(주)시네마서비스,2010-01-07,한국,334 ,8737627361,"1,144,238 ",2656285000,"332,736 ",범죄,청소년관람불가,1,8500
467 ,"10,000 BC",롤랜드 에머리히,워너브러더스 코리아(주),2008-03-13,미국,359 ,7430607499,"1,140,118 ",2251461500,"326,091 ",어드벤처,15세이상관람가,1,7500
468 ,고령화 가족,송해성,씨제이이앤엠(주),2013-05-09,한국,583 ,8159482153,"1,139,250 ",2429592653,"324,221 ",드라마,15세이상관람가,2,9500
469 ,김종욱 찾기,장유정,씨제이엔터테인먼트,2010-12-08,한국,442 ,8271660983,"1,130,638 ",3070574500,"396,698 ",멜로/로맨스,12세이상관람가,4,8500
470 ,하루,조선호,CGV아트하우스,2017-06-15,한국,781 ,9068009842,"1,129,018 ",2244976142,"270,183 ",스릴러,15세이상관람가,2,9500
471 ,헝거게임: 캣칭 파이어,프란시스 로렌스,롯데쇼핑㈜롯데엔터테인먼트,2013-11-21,미국,630 ,7850816000,"1,125,739 ",2851643500,"385,304 ",판타지,15세이상관람가,4,9500
472 ,성난 변호사,허종호,씨제이이앤엠(주),2015-10-08,한국,607 ,8697174039,"1,124,918 ",2126132839,"263,369 ",범죄,15세이상관람가,4,9500
473 ,6년째 연애중,박현진,(주)스튜디오210,2008-02-05,한국,327 ,7460438000,"1,123,294 ",2369716000,"338,423 ",멜로/로맨스,15세이상관람가,1,7500
474 ,특수본,황병국,"(주)시너지하우스 (시너지),롯데쇼핑㈜롯데엔터테인먼트",2011-11-24,한국,471 ,8096052500,"1,118,258 ",2269510500,"299,090 ",액션,15세이상관람가,4,8500
475 ,스타 트렉: 더 비기닝,J.J. 에이브럼스,씨제이엔터테인먼트,2009-05-07,미국,411 ,7425754645,"1,111,865 ",2761275000,"386,396 ",SF,12세이상관람가,2,8500
476 ,라이트 아웃,데이비드 F. 샌드버그,워너브러더스 코리아(주),2016-08-24,미국,659 ,8892177975,"1,111,158 ",2086096975,"248,265 ",공포(호러),15세이상관람가,3,9500
477 ,회사원,임상윤,(주)쇼박스,2012-10-11,한국,549 ,8321175000,"1,110,523 ",2544330000,"323,549 ",액션,청소년관람불가,4,8500
478 ,간신,민규동,롯데쇼핑㈜롯데엔터테인먼트,2015-05-21,한국,697 ,8946842910,"1,110,246 ",2421410210,"289,236 ",사극,청소년관람불가,2,9500
479 ,그 여자 작사 그 남자 작곡,마크 로렌스,"주식회사 해리슨앤컴퍼니,워너브러더스 코리아(주)",2007-02-28,미국,0 ,0,"1,103,900 ",0,"513,676 ",멜로/로맨스,12세이상관람가,,
480 ,박물관이 살아있다 : 비밀의 무덤,숀 레비,이십세기폭스코리아(주),2015-01-14,미국,500 ,8170784606,"1,101,678 ",2209722306,"288,421 ",어드벤처,전체관람가,1,9500
481 ,베스트셀러,이정호,(주)시너지하우스 (시너지),2010-04-15,한국,317 ,8110824681,"1,099,665 ",2478553500,"317,714 ",미스터리,15세이상관람가,2,8500
482 ,지금 사랑하는 사람과 살고 있습니까?,정윤수,(주)시네마서비스,2007-08-15,한국,0 ,0,"1,095,119 ",0,"388,044 ",드라마,청소년관람불가,,
483 ,마루 밑 아리에티,요네바야시 히로마사,씨제이엔터테인먼트,2010-09-09,일본,337 ,7773942884,"1,083,746 ",2826512500,"373,176 ",애니메이션,전체관람가,3,8500
484 ,가디언즈,피터 램지,씨제이이앤엠(주),2012-11-29,미국,470 ,8212243000,"1,075,584 ",2372102000,"283,476 ",애니메이션,전체관람가,4,8500
485 ,더 울버린,제임스 맨골드,이십세기폭스코리아(주),2013-07-25,미국,707 ,7849518000,"1,075,333 ",2418747500,"311,251 ",액션,15세이상관람가,3,9500
486 ,섹스 앤 더 시티,마이클 패트릭 킹,에스케이텔레콤(주),2008-06-05,미국,361 ,7133337600,"1,074,321 ",3434823000,"495,297 ",멜로/로맨스,청소년관람불가,2,7500
487 ,오빠생각,이한,(주)넥스트엔터테인먼트월드(NEW),2016-01-21,한국,855 ,8058857287,"1,069,436 ",1899517093,"242,400 ",드라마,12세이상관람가,1,9500
488 ,노잉,알렉스 프로야스,(주)넥스트엔터테인먼트월드(NEW),2009-04-16,미국,394 ,6984051785,"1,063,955 ",2424294000,"351,082 ",SF,12세이상관람가,2,8500
489 ,"날, 보러와요",이철하,메가박스중앙(주)플러스엠,2016-04-07,한국,683 ,8821335063,"1,061,412 ",2079948563,"242,864 ",미스터리,청소년관람불가,2,9500
490 ,수상한 고객들,조진모,씨제이이앤엠(주),2011-04-14,한국,411 ,7953428000,"1,059,350 ",2669850500,"339,494 ",코미디,15세이상관람가,2,8500
491 ,라따뚜이,브래드 버드,한국소니픽쳐스릴리징브에나비스타영화㈜,2007-07-25,미국,0 ,0,"1,054,886 ",0,"422,379 ",애니메이션,전체관람가,,
492 ,스텝업 2 : 더 스트리트,존 추,㈜스튜디오이쩜영,2008-03-13,미국,278 ,6856702000,"1,052,379 ",2484794500,"361,893 ",멜로/로맨스,12세이상관람가,1,7500
493 ,업,"피트 닥터,밥 피터슨",한국소니픽쳐스릴리징브에나비스타영화㈜,2009-07-29,미국,374 ,7652994608,"1,047,327 ",3189205000,"411,959 ",애니메이션,전체관람가,3,8500
494 ,시크릿,윤재구,씨제이엔터테인먼트,2009-12-03,한국,397 ,7979591607,"1,046,787 ",2678001500,"335,889 ",스릴러,청소년관람불가,4,8500
495 ,그놈이다,윤준형,CGV아트하우스,2015-10-28,한국,681 ,8098811152,"1,046,313 ",1801920452,"223,764 ",스릴러,15세이상관람가,4,9500
496 ,동창생,박홍수,(주)쇼박스,2013-11-06,한국,660 ,6983395126,"1,044,522 ",1583311126,"221,965 ",액션,15세이상관람가,4,9500
497 ,슈퍼  배드,"피에르 꼬팽,크리스 리노드",유니버설픽쳐스인터내셔널 코리아(유),2010-09-16,미국,321 ,9873975412,"1,043,904 ",2753597000,"272,176 ",애니메이션,전체관람가,3,8500
498 ,점박이:한반도의 공룡3D,한상호,씨제이이앤엠(주),2012-01-26,한국,457 ,9621468000,"1,040,636 ",1776299500,"187,715 ",애니메이션,전체관람가,1,8500
499 ,조폭마누라3,조진규,(주)쇼박스,2006-12-28,한국,0 ,0,"1,039,848 ",0,"203,596 ",액션,15세이상관람가,,
500 ,삼국지:용의 부활,이인항,에스케이텔레콤(주),2008-04-03,중국,322 ,6660263334,"1,036,172 ",2118435834,"315,310 ",사극,15세이상관람가,2,7500
501 ,파괴된 사나이,우민호,(주)시너지하우스 (시너지),2010-07-01,한국,190 ,7820538614,"1,030,285 ",2500843000,"314,477 ",드라마,청소년관람불가,3,8500
502 ,지오스톰,"딘 데블린,대니 캐넌",워너브러더스 코리아(주),2017-10-19,미국,854 ,8480864614,"1,028,384 ",2098804714,"238,747 ",액션,12세이상관람가,4,9500
503 ,오직 그대만,송일곤,(주)쇼박스,2011-10-20,한국,435 ,7591008500,"1,027,622 ",2118827000,"271,148 ",멜로/로맨스,15세이상관람가,4,8500
504 ,개구쟁이 스머프,라자 고스넬,한국소니픽쳐스릴리징브에나비스타영화㈜,2011-08-11,미국,399 ,7722534000,"1,027,438 ",1962882000,"239,071 ",애니메이션,전체관람가,3,8500
505 ,우아한 세계,한재림,롯데쇼핑㈜롯데엔터테인먼트,2007-04-05,한국,0 ,0,"1,025,781 ",0,"351,965 ",액션,15세이상관람가,,
506 ,김관장 대 김관장 대 김관장,박성균,(주)쇼박스,2007-02-08,한국,0 ,0,"1,025,618 ",0,"234,461 ",코미디,15세이상관람가,,
507 ,에라곤,스테판 팡메이어,이십세기폭스필름코퍼레이션,2007-01-11,미국,0 ,0,"1,022,140 ",0,"274,366 ",판타지,12세이상관람가,,
508 ,로그 원: 스타워즈 스토리,가렛 에드워즈,월트디즈니컴퍼니코리아 유한책임회사,2016-12-28,미국,907 ,9047995594,"1,019,309 ",3187685444,"339,042 ",액션,12세이상관람가,4,9500
509 ,본 레거시,토니 길로이,유니버설픽쳐스인터내셔널 코리아(유),2012-09-06,미국,585 ,7412233000,"1,015,711 ",2657138000,"347,976 ",액션,15세이상관람가,3,8500
510 ,밴티지 포인트,피트 트래비스,한국소니픽쳐스릴리징브에나비스타영화㈜,2008-02-28,미국,288 ,6654718499,"1,015,287 ",2368125999,"345,107 ",스릴러,15세이상관람가,1,7500
511 ,향수 : 어느 살인자의 이야기,톰 티크베어,"(주)누리픽쳐스,롯데쇼핑㈜롯데엔터테인먼트",2007-03-22,영국,0 ,0,"1,011,710 ",0,"337,113 ",드라마,15세이상관람가,,
512 ,심장이 뛴다,윤재근,롯데쇼핑㈜롯데엔터테인먼트,2011-01-05,한국,445 ,7538083500,"1,006,947 ",2315715000,"293,832 ",드라마,15세이상관람가,1,8500
513 ,셔터 아일랜드,마틴 스콜세지,씨제이엔터테인먼트,2010-03-18,미국,275 ,7528114276,"1,006,833 ",2935605000,"373,974 ",드라마,15세이상관람가,1,8500
